"doc_id","countryname","partyname","partyabbrev","party","parfam","rile","date","year","token_count","pop_anti_elitism","pop_people_centrism","pop_manichean","populism_overall","pop_ideology_overall","pop_ideology_left","pop_ideology_right","pop_ideology_centrist","lib_political","lib_social","lib_economic","lib_financial_market","liberalism_overall","pop_ideology_direction","pop_anti_elitism_sonnet","pop_people_centrism_sonnet","pop_manichean_sonnet","populism_overall_sonnet","pop_ideology_overall_sonnet","pop_ideology_left_sonnet","pop_ideology_right_sonnet","pop_ideology_centrist_sonnet","lib_political_sonnet","lib_social_sonnet","lib_economic_sonnet","lib_financial_market_sonnet","liberalism_overall_sonnet","pop_anti_elitism_gpt41mini","pop_people_centrism_gpt41mini","pop_manichean_gpt41mini","populism_overall_gpt41mini","pop_ideology_overall_gpt41mini","pop_ideology_left_gpt41mini","pop_ideology_right_gpt41mini","pop_ideology_centrist_gpt41mini","lib_political_gpt41mini","lib_social_gpt41mini","lib_economic_gpt41mini","lib_financial_market_gpt41mini","liberalism_overall_gpt41mini","pop_anti_elitism_gemini","pop_people_centrism_gemini","pop_manichean_gemini","populism_overall_gemini","pop_ideology_overall_gemini","pop_ideology_left_gemini","pop_ideology_right_gemini","pop_ideology_centrist_gemini","lib_political_gemini","lib_social_gemini","lib_economic_gemini","lib_financial_market_gemini","liberalism_overall_gemini"
"22952_200205","Netherlands","Reformed Political Party","SGP",22952,95,18.242,2002-05-01,2002,26929.5,2.333,4.77,4.983,3.608,3.561,2.5,5.322,2.885,6.321,4.001,5.663,4.656,5.55,0.263565891472868,2,3.311,1.967,2.311,2.656,2,3.967,1.656,6,3.033,6,4.311,6,2,7,8,6,5,3,7,4,7.019,5.377,6.377,,6.038,3,4,,2.514,3.029,,5,3,5.943,3.593,4.611,5,4.611
"22952_200611","Netherlands","Reformed Political Party","SGP",22952,95,29.056,2006-11-01,2006,14092.5,2.656,3.833,3.333,2.833,4,1.75,6,1.5,6.474,2.312,6.328,3.5,5.322,0.459459459459459,2.5,3.5,3,2.5,3,1.5,5,1.5,6,2,6,5,5,2,3,3,3,4,2,7,,7.486,3,6.514,2,6.029,3.469,5,4,3,5,,6,,5.938,1.938,6.469,,4.938
"22952_201006","Netherlands","Reformed Political Party","SGP",22952,95,23.114,2010-06-01,2010,21889.5,2.553,3.167,3.496,2.553,4.22,2.004,5.78,2.663,6.292,2.714,6.119,4.148,4.944,0.361443476596152,2.326,3,2.326,2.326,3.326,1.674,4.674,1.326,,2.5,6,4,4.5,2.333,3.333,4.667,3.333,4.333,2.333,6.667,4,7,3.333,5.667,4.5,5.333,3,,,2,5,,6,,5.583,2.309,6.691,3.944,5
"22952_201209","Netherlands","Reformed Political Party","SGP",22952,95,26.6,2012-09-01,2012,18446.25,2.491,3.474,3.237,2.491,4.474,1.5,6.212,3,5.5,2.813,5.651,5,4.13,0.439880507841673,2.474,3.474,3.474,2.474,3.949,1,5.423,2,,2.051,5.051,,3,2,,3,3,5,2,7,4,7,4.875,5.875,6,5.875,3,,,2,,,,,4,1.514,6.027,4,3.514
"22952_201703","Netherlands","Reformed Political Party","SGP",22952,95,24.706,2017-03-01,2017,26457,3.885,3.998,3.666,3.22,4.721,1.997,6.056,3.08,6.667,3.555,6.444,5.169,5.833,0.364591754244139,2.654,3.327,2.664,2.327,3.664,1.327,5,1.493,,2.664,6,4.507,,3,3.667,4.333,3.667,5,2.667,6.667,4.667,7.333,5.667,6.667,6,6.667,6,5,4,3.667,5.5,,6.5,,6,2.333,6.667,5,5
"22952_202103","Netherlands","Reformed Political Party","SGP",22952,95,38.28,2021-03-01,2021,5508,3,3,3,3,4,1.5,5.667,2.5,6.667,3,6,3.667,5,0.431054101582704,3,3,3,3,4,1,5,1,6,3,5,4,5,2,3,3,3,4,2,7,4,7,3,6,4,5,4,,,3,4,,5,,7,3,7,3,5
"22953_201209","Netherlands","50Plus","50PLUS",22953,95,-6.311,2012-09-01,2012,2144.25,7,7,6,6.667,5.333,5.667,4.333,5.667,6.5,5.333,5,3,5.5,-0.0851471245292653,6,7,5,6,4,5,3,5,,5,,3,,7,8,6,7,6,6,5,7,7,6,6,,6,8,6,7,7,6,6,5,5,6,5,4,,5
"22953_201703","Netherlands","50Plus","50PLUS",22953,95,-31.111,2017-03-01,2017,4452,8,7.333,7.333,7.667,6.333,5.667,6,6,6.333,6.333,4.5,3.667,5.5,0.0188487009679063,8,8,7,8,5,5,4,6,6,5,,3,,8,7,7,7,7,6,8,7,7,7,6,5,6,8,7,8,8,7,6,6,5,6,7,3,3,5
"22953_202103","Netherlands","50Plus","50PLUS",22953,95,-16.738,2021-03-01,2021,2456.25,2,3.5,2,2,4,4,3.5,5,6.667,7.333,5.5,5,6.667,-0.04,2,4,2,2,3,4,2,4,6,7,5,5,6,2,3,2,2,5,4,5,6,7,7,6,,7,,,,,,,,,7,8,,,7
"22954_199405","Netherlands","General Elderly Alliance","AOV",22954,95,0.851,1994-05-01,1994,10908.75,4.438,5.284,3.796,4.284,4.129,3.642,4.463,4.463,7.179,7.154,6.688,5.037,6.86,0.0653246339910885,3.313,3.851,2.388,2.851,2.388,1.925,3.388,3.388,6.537,6.463,6.537,6.075,6.537,3,6,4,4,5,3,5,6,7,7,7,4,6.514,7,6,5,6,5,6,5,4,8,8,6.528,,7.528
"22955_199405","Netherlands","Union 55+","Unie 55+",22955,95,5.24,1994-05-01,1994,3057,6,6.333,4.667,5.667,5.333,4.5,5.5,6.333,7,6,6.667,5.5,6.667,0.0612257393008021,6,7,5,6,5,4,5,6,6,5,6,5,6,6,7,5,6,6,5,6,7,8,7,7,6,7,6,5,4,5,5,,,6,7,6,7,,7
"64110_199911","New Zealand","Green Party of Aotearoa New Zealand","Greens",64110,10,0,1999-11-01,1999,16825.5,5.348,5.333,4.75,4.848,5.514,6.51,3,4.25,7.667,8.667,4.662,4,6.657,-0.255087209302326,5.5,5,3.5,4.5,4.5,5.5,1.5,2,7,8,4,3,6,5,6,,5.5,6.5,7,4.5,6.5,8,9,7.5,7,8,5.543,5,6,4.543,5.543,7.029,,,8,9,2.486,2,5.971
"64110_200207","New Zealand","Green Party of Aotearoa New Zealand","Greens",64110,10,-10.843,2002-07-01,2002,749.25,4.5,6,3,4.5,6.5,7.5,1,4,7,8,5,2.5,6,-0.52,3,5,3,3,6,7,1,2,6,7,,3,5,6,7,,6,7,8,,6,8,9,7,,8,,,,,,,,,7,8,3,2,5
"64110_200509","New Zealand","Green Party of Aotearoa New Zealand","Greens",64110,10,1.124,2005-09-01,2005,852.75,4.333,6,2,4,5,6.333,2,3,5.333,8,8,,6.333,-0.382334774552193,3,4,2,3,6,7,,2,6,7,,,6,7,8,,7,6,8,2,4,7,9,8,,8,3,,,2,3,4,,,3,8,,,5
"64110_200811","New Zealand","Green Party of Aotearoa New Zealand","Greens",64110,10,13.655,2008-11-01,2008,2742,7.333,6.667,6.333,6.667,6.667,7.333,1,4,7.333,8,5,4,6,-0.513500364874726,7,7,6,7,6,7,1,2,6,7,4,3,5,8,7,7,7,7,8,,6,8,9,8,7,8,7,6,6,6,7,7,,,8,8,3,2,5
"64110_201111","New Zealand","Green Party of Aotearoa New Zealand","Greens",64110,10,7.292,2011-11-01,2011,962.25,3,6.5,2,3,5.5,7,1,4,7,7.667,5,3,6.333,-0.5,3,6,2,3,5,7,1,2,6,7,4,3,5,,7,,,6,7,,6,7,8,6,,7,,,,,,,,,8,8,,,7
"64110_201409","New Zealand","Green Party of Aotearoa New Zealand","Greens",64110,10,-23.52,2014-09-01,2014,60243.75,4.986,4.958,4.853,4.332,5.486,6.701,1,3.347,7.323,8.005,5.417,5.574,6.673,-0.516020999275887,4.625,4.638,2.987,3.804,4.86,6.038,1,2.386,6.319,7.344,4.65,4.193,6,5.712,6.019,7,5.365,6,7.673,,4.308,7.66,8.67,7.84,7.5,7.679,4.621,4.218,4.571,3.828,5.598,6.391,,,7.989,8,3.761,5.029,6.34
"64110_201709","New Zealand","Green Party of Aotearoa New Zealand","Greens",64110,10,-16.048,2017-09-01,2017,27074.25,3.274,4.674,2.515,3.449,5.12,6.558,2,3.237,7.779,8.779,4.885,4.623,6.558,-0.386434930055108,2.474,4.348,2,3,5.034,6.348,1,1.474,7.338,8.338,4,4.01,6,2.347,4.673,3.03,3.347,5.327,7.327,3,5,8,9,7.347,6.515,7.673,5,5,,4,5,6,,,8,9,3.309,3.345,6
"64110_202010","New Zealand","Green Party of Aotearoa New Zealand","Greens",64110,10,-26.932,2020-10-01,2020,9300,4,3.333,3,3,5.667,6.667,1,3.5,7.667,8.667,5,5,7,-0.507477388734665,5,5,4,4,6,7,1,2,7,8,4,3,6,3,2,2,2,5,7,1,5,8,9,8,7,8,4,3,3,3,6,6,,,8,9,3,,7
"64320_196011","New Zealand","New Zealand Labour Party","Labour",64320,30,-25.424,1960-11-01,1960,5158.5,1,3,1,2,2,4,1,2,7.667,7.333,7,4.5,6.333,-0.428571428571429,1,3,1,2,2,4,1,2,7,7,,,6,,,,,,,,,8,7,7,6,7,,,,,,,,,8,8,,3,6
"64320_196311","New Zealand","New Zealand Labour Party","Labour",64320,30,-33.712,1963-11-01,1963,11842.5,3,2,2,2,4.5,6,1,2,8,7.667,5.5,4,6.5,-0.555555555555556,,,2,,5,6,1,2,7,7,,3,,,,,,,,,,9,8,8,7,8,3,2,,2,4,6,,,8,8,3,2,5
"64320_196611","New Zealand","New Zealand Labour Party","Labour",64320,30,-27.65,1966-11-01,1966,16113.75,3,4.333,2,2.667,4.667,5.667,2,3.5,7.152,7.5,4.824,4.333,6,-0.328378257365452,3,4,2,3,4,5,1,2,6.5,6.5,4,4,5,3,4,2,3,5,6,3,5,7.471,8,6.471,6,7,,5,,2,5,6,,,7.486,8,4,3,6
"64320_196911","New Zealand","New Zealand Labour Party","Labour",64320,30,-30.722,1969-11-01,1969,16752,2.667,4.526,1.763,2.333,4,5.509,1.5,3.5,7.838,7.825,5.171,4.333,6.329,-0.381482538776287,2,4.053,1.526,2,4,5.526,1,2,7,7.474,4,4,5.474,3,5,2,3,5,7,2,5,8.514,8,7.514,6,7.514,3,,,2,3,4,,,8,8,4,3,6
"64320_197211","New Zealand","New Zealand Labour Party","Labour",64320,30,-19.571,1972-11-01,1972,18330.75,2.324,4.495,1,2.829,4.001,5.495,2.333,4,7.667,7.829,4.838,4.333,6.495,-0.267331755157254,2,4,1,2,3.516,5,1,2,7,7,4,3.484,5.484,3,6,,4,5,7,2,6,8,8,7,7,8,1.971,3.486,,2.486,3.486,4.486,4,,8,8.486,3.514,2.514,6
"64320_197511","New Zealand","New Zealand Labour Party","Labour",64320,30,-17.176,1975-11-01,1975,19346.25,1.333,3.825,1,2,3.667,5.667,1.5,4,7.667,8.348,5.852,4.693,6.681,-0.373153040207755,1,4.474,1,2,3,5,1,2,7,8,5,4.053,6,2,3,,2,5,7,2,6,8,8.529,7.529,6,7.529,1,4,,2,3,5,,,8,8.514,5.027,4.027,6.514
"64320_197811","New Zealand","New Zealand Labour Party","Labour",64320,30,-12.387,1978-11-01,1978,33853.5,3.391,3.735,3,2.896,4.287,5.574,2,3.274,7.667,7.781,5.352,4,6.12,-0.329461651917404,2.689,3.689,2,2.689,3.344,4.689,1,2,7,7.344,4,3,5.344,2.484,2.516,,2,4.516,6.032,3,4.548,8,8,7,6,6.694,5,5,4,4,5,6,,,8,8,5.056,3,6.321
"64320_198111","New Zealand","New Zealand Labour Party","Labour",64320,30,-1.76,1981-11-01,1981,4784.25,7.333,6.667,5.667,6.333,6.667,7.333,1,4.5,7,7.333,6,3.667,5.667,-0.493493337489285,7,7,5,6,6,7,1,3,6,7,,3,5,8,7,6,7,7,8,,6,7,7,6,5,6,7,6,6,6,7,7,,,8,8,6,3,6
"64320_198407","New Zealand","New Zealand Labour Party","Labour",64320,30,-9.788,1984-07-01,1984,34006.5,2,3.664,1.673,2,4.009,5.673,1,2,7.779,8.223,5.446,4.838,7.001,-0.538798570275568,2,3.327,1.673,2,4.009,5.673,1,2,6.991,7.664,4,4,5.991,,,,,,,,,8.667,8.667,8,7,8.333,,4,,2,,,,,7.679,8.339,4.339,3.514,6.679
"64320_198708","New Zealand","New Zealand Labour Party","Labour",64320,30,-21.986,1987-08-01,1987,2751.75,2.5,5.5,2,3,4,6,1,3.5,7.667,8,7,6,7.333,-0.476190476190476,2,5,2,2,3,5,1,2,7,8,,5,7,3,6,,4,5,7,,5,8,8,7,6,7,,,,,,,,,8,8,7,7,8
"64320_199010","New Zealand","New Zealand Labour Party","Labour",64320,30,-17.325,1990-10-01,1990,28918.5,1.5,3.78,1,1.78,2.656,4.298,1.5,3.447,7.895,8.231,7.44,7.305,7.778,-0.302650081124932,1,3.34,1,1.34,2,3.66,1,2.34,7.319,7.66,6.34,6.34,7,2,3,,2,3.968,4.935,2,4,8.367,8.367,7.98,7.909,8,,5,,2,2,,,4,8,8.667,8,7.667,8.333
"64320_199311","New Zealand","New Zealand Labour Party","Labour",64320,30,-13.006,1993-11-01,1993,24720.75,5.222,4.611,3.167,4.333,5.333,6.222,0.667,4.167,7.558,8.115,5.058,5.5,6.778,-0.502442112879884,4.333,4.333,3.333,3.333,4.667,5.667,0.667,2.333,6.667,7.333,3.5,4.5,6,7,6,,6,6,7,,6,8.34,8.679,7.34,7,8,4.333,3.5,3,3.667,5.333,6,,,7.667,8.333,4.333,5,6.333
"64320_199610","New Zealand","New Zealand Labour Party","Labour",64320,30,-37.634,1996-10-01,1996,791.25,4.667,6,3,4.333,6.333,7.333,,4,6.333,7.667,4.333,3,5.667,,4,5,3,4,6,7,,2,5,7,3,,5,7,7,,6,7,8,,6,7,8,7,,7,3,6,,3,6,7,,,7,8,3,3,5
"64320_199911","New Zealand","New Zealand Labour Party","Labour",64320,30,-23.06,1999-11-01,1999,5545.5,2,3,2,2,4.5,6,1,3.5,7.333,8,7,6.5,7,-0.476190476190476,2,3,2,2,4,5,1,2,6,7,,,6,2,3,,2,5,7,,5,8,9,7,7,8,,,,,,,,,8,8,,6,7
"64320_200207","New Zealand","New Zealand Labour Party","Labour",64320,30,-28.136,2002-07-01,2002,45196.5,2,3.257,1.679,2,3.628,5.264,1,3.622,7.928,8.345,6.505,5.659,7.26,-0.431317013959134,2,3.514,1.679,2,2.757,4.027,1,2.243,7.27,8.27,6,5.643,7,2,3,,2,4.5,6.5,,5,8.514,8.514,7.514,6,8.029,,,,,,,,,8,8.25,6,5.333,6.75
"64320_200509","New Zealand","New Zealand Labour Party","Labour",64320,30,-29.707,2005-09-01,2005,2353.5,1.5,3.5,1,2,4,6,1,4,7,7.667,6.667,5.333,6.667,-0.454545454545455,1,4,1,2,3,5,1,2,6,7,6,5,6,2,3,,2,5,7,,6,8,8,8,7,8,,,,,,,,,7,8,6,4,6
"64320_200811","New Zealand","New Zealand Labour Party","Labour",64320,30,3.927,2008-11-01,2008,3834,4.333,5,3.667,4.333,5.333,6.333,1,4.5,7.333,7.667,7,4,6,-0.450688751795825,4,5,3,4,5,6,1,2,6,7,,3,5,3,5,4,4,5,6,,7,8,8,7,6,7,6,5,4,5,6,7,,,8,8,,3,6
"64320_201111","New Zealand","New Zealand Labour Party","Labour",64320,30,-9.89,2011-11-01,2011,2061,6.333,5.667,5.667,5.667,6.667,7.667,1,3.5,7,7.667,6,4.667,6,-0.547957590203008,6,6,5,5,6,7,1,2,6,7,5,4,5,7,6,6,6,7,8,,5,8,8,7,6,7,6,5,6,6,7,8,,,7,8,,4,6
"64320_201409","New Zealand","New Zealand Labour Party","Labour",64320,30,-37.443,2014-09-01,2014,2153.25,4.667,5.667,3.5,4.333,5.667,6.667,3,4.5,7.333,7,5.5,4.333,6,-0.258840968447801,4,5,3,4,5,6,1,2,6,6,4,4,5,6,7,4,6,7,8,5,7,8,7,7,6,7,4,5,,3,5,6,,,8,8,,3,6
"64320_201709","New Zealand","New Zealand Labour Party","Labour",64320,30,-22.787,2017-09-01,2017,18679.5,3.901,4.901,2.474,3.734,5.197,6.348,3.316,3.545,7.842,8.335,5.5,5.333,7.024,-0.229540464834582,3.474,4.474,2.474,3.474,5,6,1.949,2,7.526,8.051,,4,6.526,4.727,5.727,,4.727,6.091,7.545,4,5.091,8,8.455,7,7,7.545,3.5,4.5,,3,4.5,5.5,4,,8,8.5,4,5,7
"64320_202010","New Zealand","New Zealand Labour Party","Labour",64320,30,-16.238,2020-10-01,2020,7243.5,2,5,1,2.5,4.5,6.5,1.5,4.5,8,8.667,6.333,6,7.333,-0.4,2,4,1,2,3,5,1,2,7,8,5,5,6,2,6,,3,6,8,2,7,9,9,8,7,8,,,,,,,,,8,9,6,,8
"64321_199311","New Zealand","The Alliance","Alliance",64321,30,-30.618,1993-11-01,1993,3920.25,7,6.333,5.667,6.333,7.667,8.333,2,4,7.667,8,3.667,3,5.667,-0.441847484825229,7,7,6,7,8,8,1,2,7,7,3,2,5,8,7,7,7,7,9,3,6,8,9,6,5,7,6,5,4,5,8,8,,,8,8,2,2,5
"64321_199610","New Zealand","The Alliance","Alliance",64321,30,-49.18,1996-10-01,1996,3051.75,7,6.333,5.333,6.333,7,8,2,3.5,7,8.333,3.667,2.667,5.667,-0.444444444444444,7,7,6,7,7,8,1,2,6,8,2,2,5,7,6,5,6,6,8,3,5,8,9,7,5,7,7,6,5,6,8,8,,,7,8,2,1,5
"64321_199911","New Zealand","The Alliance","Alliance",64321,30,6.746,1999-11-01,1999,2477.25,6.667,7.667,5.333,6.667,7.333,8.333,1.5,6,7.333,7.667,3.333,2,5,-0.431566980357481,8,9,7,8,8,9,1,,6,7,2,2,4,8,7,6,7,7,8,2,6,8,8,6,3,6,4,7,3,5,7,8,,,8,8,2,1,5
"64420_199610","New Zealand","ACT New Zealand","ACT",64420,40,15.084,1996-10-01,1996,2430.75,4.333,5,2.5,3.667,3.667,1.5,4,5,7.667,7,9.333,8,8.333,0.238095238095238,4,5,3,4,3,1,3,4,8,7,9,8,8,3,4,2,3,4,2,5,6,7,6,9,8,8,6,6,,4,4,,,5,8,8,10,8,9
"64420_199911","New Zealand","ACT New Zealand","ACT",64420,40,48.641,1999-11-01,1999,4207.5,3,3.5,2.5,2.5,2.5,1,3,2.5,8,7.5,9.333,8,8.333,0.307692307692308,4,4,3,3,2,0,3,1,8,,9,8,8,2,3,2,2,3,2,3,4,8,7,9,7,8,,,,,,,,,8,8,10,9,9
"64420_200207","New Zealand","ACT New Zealand","ACT",64420,40,44.377,2002-07-01,2002,15874.5,4.167,4.491,3.333,3.658,4.167,1.5,5.35,3.724,7.825,5.667,9.333,8.167,7.833,0.364100624172499,4,4.474,3,3.474,3,1,4.051,2.949,7.474,6,9,8,8,3,3.5,3,3,4.5,2,6,4.5,7.5,6,9,8,7.5,5.5,5.5,4,4.5,5,,6,,8.5,5,10,8.5,8
"64420_200509","New Zealand","ACT New Zealand","ACT",64420,40,15.517,2005-09-01,2005,473.25,4.333,4,3,3.333,3,2,2.5,3.5,7,3.5,8.333,8,6.333,0.0625,3,3,2,3,2,,2,2,7,,9,8,7,6,5,4,5,4,2,3,5,6,5,7,,6,4,,,2,,,,,8,2,9,,6
"64420_200811","New Zealand","ACT New Zealand","ACT",64420,40,21.296,2008-11-01,2008,582.75,3.333,2.5,2,2.333,3.333,0,6,3.333,7.667,4.5,9.333,8,8,0.642880102860816,3,3,2,3,3,0,5,1,8,6,9,8,8,3,2,2,2,5,,7,6,7,3,9,8,7,4,,,2,2,,,3,8,,10,,9
"64420_201111","New Zealand","ACT New Zealand","ACT",64420,40,56.327,2011-11-01,2011,4011,4.5,4.667,4,4,3.667,2,3.333,4.5,8,5.333,9,7,7.667,0.13556391742093,,5,3,4,3,1,4,2,8,6,9,7,8,6,7,5,6,5,3,2,7,8,6,9,7,8,3,2,,2,3,,4,,8,4,9,,7
"64420_201409","New Zealand","ACT New Zealand","ACT",64420,40,55.556,2014-09-01,2014,3261.75,3,2.5,2,2.5,2.5,1.5,3,3,7.333,6.333,9.333,7.5,7.667,0.2,3,3,2,3,2,1,3,2,7,6,9,8,8,3,2,2,2,3,2,3,4,7,6,9,7,7,,,,,,,,,8,7,10,,8
"64420_201709","New Zealand","ACT New Zealand","ACT",64420,40,36.327,2017-09-01,2017,2805.75,2.333,3,2,1.667,2.5,1,2,3.5,8.667,7.333,9.333,8,8.333,0.153846153846154,3,3,2,2,2,1,2,1,8,7,9,8,8,2,3,,2,3,,2,6,9,7,9,8,8,2,,,1,,,,,9,8,10,,9
"64420_202010","New Zealand","ACT New Zealand","ACT",64420,40,19.819,2020-10-01,2020,18984,3.667,3.015,2.258,2.505,2.333,1.5,3,3.172,7.497,6.833,8.663,8.245,7.663,0.195516162669447,4,3,2,3,2,1,3,2,7.49,7,8.49,7.49,7.49,3,3.03,2.515,2.515,3,2,3,4.515,7,6,8,,7,4,,,2,2,,,3,8,7.5,9.5,9,8.5
"64421_200207","New Zealand","United Future New Zealand","",64421,40,12,2002-07-01,2002,1640.25,3.667,5.5,4.333,4,4.667,2.5,5.333,5,5,3.667,6.333,6,5,0.220758980752747,4,5,4,4,4,2,5,5,5,4,6,6,5,3,6,4,4,5,3,6,5,5,4,6,,5,4,,5,4,5,,5,,,3,7,,5
"64421_200811","New Zealand","United Future New Zealand","",64421,40,50,2008-11-01,2008,213.75,3.5,4.5,4,3.333,4,1.5,4,6,6,5,6.667,3.5,5,0.217391304347826,4,5,5,5,4,1,3,6,6,5,6,4,5,3,4,3,3,5,2,5,7,6,,7,,,,,4,2,3,,,5,,,7,3,5
"64421_201111","New Zealand","United Future New Zealand","",64421,40,-6.25,2011-11-01,2011,1213.5,2,4,2,2,4.5,3,2,5.5,7,6,7,5.5,6,-0.0952380952380952,2,4,2,2,3,3,2,5,6,5,,5,5,,,,,6,,,6,8,7,7,6,7,,,,,,,,,7,,,,6
"64421_201409","New Zealand","United Future New Zealand","",64421,40,-7.228,2014-09-01,2014,17860.5,1.75,3,1.5,2,3,2.75,3,4.75,7.667,7.854,6.812,6.333,7.333,0.0238095238095238,1.5,3,1.5,2,2,2.5,2,3.5,7,8,6,5.5,6.5,2,3,,2,4,3,4,6,8,7.562,7.438,7,8,,,,,,,,,8,8,7,6.5,7.5
"64422_200207","New Zealand","Jim Anderton’s Progressive Coalition","Progressive",64422,40,-27.273,2002-07-01,2002,810.75,2.5,5,2,3,6,7.5,1.5,4,6.667,7,4.333,4,5.333,-0.461538461538462,2,5,2,3,6,7,1,2,6,5,3,3,4,3,5,,3,6,8,2,6,7,8,7,7,7,,,,,,,,,7,8,3,2,5
"64422_200509","New Zealand","Jim Anderton’s Progressive","Progressive",64422,40,-16.923,2005-09-01,2005,470.25,2,4,1,2,5,6,1,3,7,6,6,,5.333,-0.5,2,5,1,2,5,6,1,3,6,5,5,,5,,,,,,,,,8,7,7,,7,,3,,2,,,,,,,,,4
"64422_200811","New Zealand","Progressive Party","Progressive",64422,40,0,2008-11-01,2008,765.75,5,6.5,5,5,6,7,3,5,7,6.5,4,4,5,-0.266666666666667,4,6,4,4,6,7,,3,6,6,3,3,4,6,7,6,6,6,7,3,7,7,7,7,6,7,,,,,,,,,8,,2,3,4
"64620_196011","New Zealand","New Zealand National Party","National",64620,60,0.976,1960-11-01,1960,13591.5,2,4.25,2.495,2.745,2.75,1.75,2.505,4.245,8.167,7.333,8.333,7.333,8.167,0.0888235294117647,2,4,2.49,2.49,2,1,2.51,2.49,8,7,8,7,8,2,4.5,2.5,3,3.5,2.5,2.5,6,8,7,8,7,8,,,,,,,,,8.5,8,9,8,8.5
"64620_196311","New Zealand","New Zealand National Party","National",64620,60,-2.389,1963-11-01,1963,16855.5,1,3,2,1.474,1.474,1,2,2,7.991,7.175,8.333,7.333,7.667,0.2,1,3,2,1.474,1.474,1,2,2,7.474,6.526,8,7,7,,,,,,,,,8.5,7.5,8.5,7.5,8,,,,,,,,,8,7.5,8.5,7.5,8
"64620_196611","New Zealand","New Zealand National Party","National",64620,60,-2.105,1966-11-01,1966,16468.5,1.333,2.158,1.667,1.158,1.657,1.333,1.825,2.143,8.329,7.337,7.986,7.158,7.833,0.0928126768534239,2,2.474,3,1.474,1,1,1.474,1,8,6.526,7.474,6.474,7,2,3,2,2,2.971,3,3,4.429,8.486,7.486,8.486,7,8,0,1,0,0,1,0,1,1,8.5,8,8,8,8.5
"64620_196911","New Zealand","New Zealand National Party","National",64620,60,-2.503,1969-11-01,1969,26769.75,1,3.222,2.333,2.222,2.444,1.5,3.5,3.111,8.331,7.329,8.331,7.056,8,0.246578720256442,1,2.667,2,1.667,1.333,1,2,1.333,8,7,7.667,6.667,7.667,2,6,3,4,5,2,5,7,8.66,7.321,8.66,7,8,0,1,2,1,1,,,1,8.333,7.667,8.667,7.5,8.333
"64620_197211","New Zealand","New Zealand National Party","National",64620,60,-8.361,1972-11-01,1972,28345.5,1,2,1,1,1,1.337,2,1.663,7.892,7.224,7.89,6.779,7.779,0.1326,1,2,1,1,1,1.337,2,1.663,7.337,6.337,7.337,6.337,7.337,,,,,,,,,8.667,7.333,8.333,7,8,,,,,,,,,7.672,8,8,7,8
"64620_197511","New Zealand","New Zealand National Party","National",64620,60,5.305,1975-11-01,1975,33130.5,2.329,3,1.332,1.885,2.827,1.5,4.161,3.339,7.897,7.453,7.342,6.339,7.234,0.295666666666667,1.986,3,1.332,1.654,1.654,1,2.323,1.677,7.346,7.014,7,6,6.677,2,3,,2,4,2,6,5,8.346,7.346,7.346,,7.346,3,,,2,,,,,8,8,7.679,6.679,7.679
"64620_197811","New Zealand","New Zealand National Party","National",64620,60,-4.733,1978-11-01,1978,33095.25,2,3.331,1,1.665,1.665,1,2,2.496,7.888,7.67,7.334,6.55,7.667,0.181950509461426,1,2.661,1,1.331,1.331,1,2,1.992,7.331,6.992,6.669,6,7,,,,,,,,,8.333,8,7.333,7,8,3,4,,2,2,,,3,8,8.018,8,6.649,8
"64620_198111","New Zealand","New Zealand National Party","National",64620,60,3.537,1981-11-01,1981,19743,1.5,5.167,1,3,3.833,1,4.75,5,8.334,7.505,8.162,7.157,7.829,0.348837209302326,1,3.5,1,2,1.5,1,2.5,2,8,7,7,6.5,7,2,7,,4,7,,7,8,8.514,7.514,9,7.486,8,,5,,3,3,,,5,8.486,8,8.486,7.486,8.486
"64620_198407","New Zealand","New Zealand National Party","National",64620,60,26.667,1984-07-01,1984,1256.25,2.667,5,2.667,3.333,3.333,1.5,3.333,5,6,,8,6.5,7,0.18641309874911,3,5,3,3,3,1,3,4,6,,7,6,6,2,6,3,4,4,2,3,6,7,,9,,8,3,4,2,3,3,,4,,5,,8,7,7
"64620_198708","New Zealand","New Zealand National Party","National",64620,60,23.322,1987-08-01,1987,11707.5,3,4.667,2.333,3.333,3.667,2,5,3.667,7.667,6.667,8.667,8.333,7.667,0.28124121121215,,4,3,3,3,1,4,2,7,6,8,8,7,3,6,2,4,5,3,7,6,8,7,9,8,8,3,4,2,3,3,,4,3,8,7,9,9,8
"64620_199010","New Zealand","New Zealand National Party","National",64620,60,-4.891,1990-10-01,1990,5639.25,4.667,5.333,4,4.333,3.667,2,4.667,5,7,6,8.667,7.333,7.333,0.228593468758035,4,6,4,4,3,1,5,3,6,5,8,7,7,7,6,6,6,5,3,5,7,8,7,9,7,8,3,4,2,3,3,,4,,7,,9,8,7
"64620_199311","New Zealand","New Zealand National Party","National",64620,60,-6.867,1993-11-01,1993,8464.5,1.667,3,2,1.667,2,2,2,2.5,7.667,7.333,8.667,7.667,8,0,2,3,2,2,1,1,2,1,7,7,8,8,8,2,3,,2,3,3,2,4,8,7,9,7,8,1,,,1,,,,,8,8,9,8,8
